Ticker,Name,Exchange
^NQUSB8777GBPT,NQ US Bnchmk Inv Svcs GBP TR In,NIM
^NQUSL8777,NQ US Lg Cap Inv Svcs Index,NIM
^NQUSS8777T,NQ US Sm Cap Inv Svcs TR Index,NIM
^NQUSL8777JPYT,NQ US Lg Cap Inv Svcs JPY TR In,NIM
^NQUSB8777CAD,NQ US Bnchmk Inv Svcs CAD Index,NIM
^NQUSM8777AUDN,NQ US Md Cap Inv Svcs AUD NTR I,NIM
^NQUSS8670EURN,NQ US Sm Cap Real Estate Inv Tr,NIM
^NQUSM8630EURN,NQ US Md Cap Real Estate Inv &,NIM
^NQUSB8777N,NQ US Bnchmk Inv Svcs Index Net,NIM
^NQUSS8670EUR,NQ US Sm Cap Real Estate Inv Tr,NIM
^NQUSM8670JPY,NQ US Md Cap Real Estate Inv Tr,NIM
^NQUSM8777N,NQ US Md Cap Inv Svcs Index Net,NIM
^NQUSM8630JPYN,NQ US Md Cap Real Estate Inv &,NIM
^NQUSM8777GBPT,NQ US Md Cap Inv Svcs GBP TR In,NIM
^NQUSL8670GBP,NQ US Lg Cap Real Estate Inv Tr,NIM
^NQUSS8672JPYT,NQ US Sm Cap Retail REITs JPY T,NIM
^NQUSBLMJPYN,NASDAQ US Large Mid Cap JPY NT,NIM
^NQEUSCJPYT,NASDAQ Europe Small Cap JPY TR,NIM
^NQMYJPYT,NASDAQ Malaysia JPY TR Index,NIM
^NQEMEUJPY,NASDAQ EM Europe JPY Index,NIM
^NQUSS8538JPYT,NQ US Sm Cap ReIns JPY TR Index,NIM
^NQUSMJPY,NASDAQ US Mid Cap JPY Index,NIM
^NQUSL300JPYN,NASDAQ US 300 JPY NTR Index,NIM
^NQINSCJPY,NASDAQ India Small Cap JPY Inde,NIM
^NQDMMEA8000JPY,NASDAQ DM MEA Financials JPY In,NIM
^NQID2000JPYN,NASDAQ Indonesia Inds JPY NTR I,NIM
^NQUSB1770LMJPYN,NQ US Mining Large Mid Cap JPY,NIM
^NQEMMEALCJPYT,NASDAQ EM MEA Large Cap JPY TR,NIM
^NQFIMCJPYN,NASDAQ Finland Mid Cap JPY NTR,NIM
^NQMYLCJPY,NASDAQ Malaysia Large Cap JPY I,NIM
^NQMYSCJPYN,NASDAQ Malaysia Small Cap JPY N,NIM
^NQUSS8700JPYT,NQ US Sm Cap Financial Svcs JPY,NIM
^NQUSS5300JPYT,NQ US Sm Cap Retail JPY TR Inde,NIM
^NQUSS5000JPYT,NQ US Sm Cap Cnsmr Svcs JPY TR,NIM
^NQUSL8700JPYT,NQ US Lg Cap Financial Svcs JPY,NIM
^NQEMMEAJPY,NASDAQ EM MEA JPY Index,NIM
^NQDMEU2000JPYT,NASDAQ DM Europe Inds JPY TR In,NIM
^NQIN2000JPYN,NASDAQ India Inds JPY NTR Index,NIM
^NQEUSCJPY,NASDAQ Europe Small Cap JPY Ind,NIM
^NQUSL8672JPYN,NQ US Lg Cap Retail REITs JPY N,NIM
^NQMXMCJPYN,NASDAQ Mexico Mid Cap JPY NTR I,NIM
^NQESLMJPYT,NASDAQ Spain Large Mid Cap JPY,NIM
^NQIN2000JPYT,NASDAQ India Inds JPY TR Index,NIM
^NQFI8000JPY,NASDAQ Finland Financials JPY I,NIM
^NQMEASCJPY,NASDAQ MEA Small Cap JPY Index,NIM
^NQEMEUSCJPYN,NASDAQ EM Europe Small Cap JPY,NIM
^NQEMEU5300JPY,NASDAQ EM Europe Retail JPY Ind,NIM
^NQEU2000JPYT,NASDAQ Europe Inds JPY TR Index,NIM
^NQUSM8672JPYN,NQ US Md Cap Retail REITs JPY N,NIM
^NQMXLCJPY,NASDAQ Mexico Large Cap JPY Ind,NIM
^SPLACNTR,S&P LAC 40 (US$) (Net TR),SNP
^NQID2000LMIDRT,NASDAQ Indonesia Inds Large Mid,NIM
^NQLA1000LMAUDT,NASDAQ Lat Am Basic Matls Lg Md,NIM
^NQLA5000LMAUD,NASDAQ Lat Am Cnsmr Svcs Lg Md,NIM
^NQLA1000LMAUDN,NASDAQ Lat Am Basic Matls Lg Md,NIM
^NQLA5000LMCADN,NASDAQ Lat Am Cnsmr Svcs Lg Md,NIM
^NQLA8000LMEURT,NASDAQ Lat Am Financials Lg Md,NIM
^NQLA8600LMJPYT,NASDAQ Lat Am Real Estate Lg Md,NIM
^NQLA3000LMAUDN,NASDAQ Lat Am Cnsmr Goods Lg Md,NIM
^NQLA8000LMAUDT,NASDAQ Lat Am Financials Lg Md,NIM
^NQLA8700LMCADN,NASDAQ Lat Am Financial Svcs Lg,NIM
^NQLA1000LMJPY,NASDAQ Lat Am Basic Matls Lg Md,NIM
^NQLA1000LMEURT,NASDAQ Lat Am Basic Matls Lg Md,NIM
^NQLA8700LMEURT,NASDAQ Lat Am Financial Svcs Lg,NIM
^NQLA8600LMAUD,NASDAQ Lat Am Real Estate Lg Md,NIM
^NQLA8600LMAUDN,NASDAQ Lat Am Real Estate Lg Md,NIM
^NQLA1700LMGBP,NASDAQ Lat Am Basic Resources L,NIM
^NQLA1700LMCADT,NASDAQ Lat Am Basic Resources L,NIM
^NQLA8000LMJPYT,NASDAQ Lat Am Financials Lg Md,NIM
^NQLA1700LMCAD,NASDAQ Lat Am Basic Resources L,NIM
^NQUSS2757JPYN,NQ US Sm Cap Ind Machinery JPY,NIM
^NQUSB2757GBPT,NQ US Bnchmk Ind Machinery GBP,NIM
^NQUSM2757T,NQ US Md Cap Ind Machinery TR I,NIM
^NQUSB2757LMAUDN,NQ US Ind Machinery Large Mid,NIM
^SP600-20106020,S&P 600 Industrial Machinery (S,SNP
^NQUSM2757EURT,NQ US Md Cap Ind Machinery EUR,NIM
^NQUSB2757LMJPYN,NQ US Ind Machinery Large Mid,NIM
^NQUSL2757GBPN,NQ US Lg Cap Ind Machinery GBP,NIM
^NQUSB2757LMCADT,NQ US Ind Machinery Large Mid,NIM
^NQUSB2757LMCAD,NQ US Ind Machinery Large Mid,NIM
^NQUSB2757CADT,NQ US Bnchmk Ind Machinery CAD,NIM
^NQUSM2757JPY,NQ US Md Cap Ind Machinery JPY,NIM
^NQUSS2757GBP,NQ US Sm Cap Ind Machinery GBP,NIM
^NQUSM2757N,NQ US Md Cap Ind Machinery Inde,NIM
^NQUSB2757LMGBPT,NQ US Ind Machinery Large Mid,NIM
^NQUSB2757LMEURT,NQ US Ind Machinery Large Mid,NIM
^NQUSL2757CADT,NQ US Lg Cap Ind Machinery CAD,NIM
^NQUSB2757LMJPY,NQ US Ind Machinery Large Mid,NIM
^SP400-201060,S&P 400 Machinery (Industry),SNP
^NQUSL2757JPY,NQ US Lg Cap Ind Machinery JPY,NIM
^NQUSB2757CAD,NQ US Bnchmk Ind Machinery CAD,NIM
^NQUSM2757AUDN,NQ US Md Cap Ind Machinery AUD,NIM
^NQUSS2757AUDT,NQ US Sm Cap Ind Machinery AUD,NIM
^NQUSL2757GBPT,NQ US Lg Cap Ind Machinery GBP,NIM
^NQUSB2757T,NQ US Bnchmk Ind Machinery TR I,NIM
^NQUSM2757AUD,NQ US Md Cap Ind Machinery AUD,NIM
^NQUSB2757EURN,NQ US Bnchmk Ind Machinery EUR,NIM
^NQUSM2757JPYN,NQ US Md Cap Ind Machinery JPY,NIM
^NQUSS2757AUDN,NQ US Sm Cap Ind Machinery AUD,NIM
^NQUSB2757LMGBP,NQ US Ind Machinery Large Mid,NIM
^NQUSS2757EURT,NQ US Sm Cap Ind Machinery EUR,NIM
^NQUSM2757GBPT,NQ US Md Cap Ind Machinery GBP,NIM
^NQUSM2757,NQ US Md Cap Ind Machinery Inde,NIM
^NQUSS2757GBPN,NQ US Sm Cap Ind Machinery GBP,NIM
^NQUSM2757CADT,NQ US Md Cap Ind Machinery CAD,NIM
^NQUSB2757LMN,NQ US Ind Machinery Large Mid,NIM
^NQUSL2757JPYN,NQ US Lg Cap Ind Machinery JPY,NIM
^NG14.OS,Nikkei 225 Machinery,OSA
^NQUSS2757EUR,NQ US Sm Cap Ind Machinery EUR,NIM
^MAI.BK,MAI,SET
^NQMYSCN,The NASDAQ Malaysia Small Cap I,NIM
^NQMY2000LMCADT,NASDAQ Malaysia Inds Large Mid,NIM
^NQMYLMEURN,NASDAQ Malaysia Large Mid Cap E,NIM
^NQMYMCEURT,NASDAQ Malaysia Mid Cap EUR TR,NIM
^NQMY9000N,NASDAQ Malaysia Tech NTR Index,NIM
^NQMYLMMYR,NASDAQ Malaysia Large Mid Cap M,NIM
^NQMYLMAUD,NASDAQ Malaysia Large Mid Cap A,NIM
^NQMY6000CADT,NASDAQ Malaysia Telecom CAD TR,NIM
^NQMY3000LMN,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMYMCAUD,NASDAQ Malaysia Mid Cap AUD Ind,NIM
^NQMY8000EURN,NASDAQ Malaysia Financials EUR,NIM
^NQMY2000LMJPYN,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY3000AUDN,NASDAQ Malaysia Cnsmr Goods AUD,NIM
^NQMY2000LMAUD,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY5000N,The NASDAQ Malaysia Consumer Se,NIM
^NQMY2000LMGBP,NASDAQ Malaysia Inds Large Mid,NIM
^NQMYMCGBPT,NASDAQ Malaysia Mid Cap GBP TR,NIM
^NQMYLC,The NASDAQ Malaysia Large Cap I,NIM
^NQMY2000JPYN,NASDAQ Malaysia Inds JPY NTR In,NIM
^NQMY8000LMEUR,NASDAQ Malaysia Financials Lg M,NIM
^NQMYLCAUDN,NASDAQ Malaysia Large Cap AUD N,NIM
^NQMYJPYN,NASDAQ Malaysia JPY NTR Index,NIM
^NQMYEURN,NASDAQ Malaysia EUR NTR Index,NIM
^NQMYLMAUDN,NASDAQ Malaysia Large Mid Cap A,NIM
^NQMY5000GBP,NASDAQ Malaysia Cnsmr Svcs GBP,NIM
^NQMYGBPT,NASDAQ Malaysia GBP TR Index,NIM
^NQMY2000CAD,NASDAQ Malaysia Inds CAD Index,NIM
^NQMY2000LMMYRN,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY8000CADT,NASDAQ Malaysia Financials CAD,NIM
^NQMYSCGBPT,NASDAQ Malaysia Small Cap GBP T,NIM
^NQMY8000GBP,NASDAQ Malaysia Financials GBP,NIM
^NQMY2000LM,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY3000LMJPYT,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMYEUR,NASDAQ Malaysia EUR Index,NIM
^NQMY5000LMJPY,NASDAQ Malaysia Cnsmr Svcs Lg M,NIM
^NQMY2000LMCADN,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY8000JPYN,NASDAQ Malaysia Financials JPY,NIM
^NQMYLCCAD,NASDAQ Malaysia Large Cap CAD I,NIM
^NQMY5000JPYN,NASDAQ Malaysia Cnsmr Svcs JPY,NIM
^NQMY2000AUDT,NASDAQ Malaysia Inds AUD TR Ind,NIM
^NQMY2000LMGBPT,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY6000CAD,NASDAQ Malaysia Telecom CAD Ind,NIM
^NQMY3000JPYN,NASDAQ Malaysia Cnsmr Goods JPY,NIM
^NQMY2000T,The NASDAQ Malaysia Industrials,NIM
^NQMY3000GBP,NASDAQ Malaysia Cnsmr Goods GBP,NIM
^NQMYJPY,NASDAQ Malaysia JPY Index,NIM
^NQMY3000GBPT,NASDAQ Malaysia Cnsmr Goods GBP,NIM
^NQMY8000LMAUDN,NASDAQ Malaysia Financials Lg M,NIM
^NQMY3000LMGBP,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMY5000T,The NASDAQ Malaysia Consumer Se,NIM
^NQMY8000LMGBP,NASDAQ Malaysia Financials Lg M,NIM
^NQMY2000,The NASDAQ Malaysia Industrials,NIM
^NQMYMCGBP,NASDAQ Malaysia Mid Cap GBP Ind,NIM
^NQMY3000LMMYRN,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMY5000LMAUDT,NASDAQ Malaysia Cnsmr Svcs Lg M,NIM
^NQMYSCEUR,NASDAQ Malaysia Small Cap EUR I,NIM
^NQMYLCCADN,NASDAQ Malaysia Large Cap CAD N,NIM
^NQMY3000LMAUDN,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMYMCEURN,NASDAQ Malaysia Mid Cap EUR NTR,NIM
^NQMYLMCADT,NASDAQ Malaysia Large Mid Cap C,NIM
^NQMY2000EUR,NASDAQ Malaysia Inds EUR Index,NIM
^NQMYMCCAD,NASDAQ Malaysia Mid Cap CAD Ind,NIM
^NQMYLMCAD,NASDAQ Malaysia Large Mid Cap C,NIM
^NQMYLCGBPN,NASDAQ Malaysia Large Cap GBP N,NIM
^NQMYLMAUDT,NASDAQ Malaysia Large Mid Cap A,NIM
^NQMY8000LMMYRN,NASDAQ Malaysia Financials Lg M,NIM
^NQMYMCAUDN,NASDAQ Malaysia Mid Cap AUD NTR,NIM
^NQMY6000GBP,NASDAQ Malaysia Telecom GBP Ind,NIM
^NQMY8000N,The NASDAQ Malaysia Financials,NIM
^NQMYMCCADT,NASDAQ Malaysia Mid Cap CAD TR,NIM
^NQMYT,NASDQ MALAYSIA TR IDX,NIM
^NQMYSCCAD,NASDAQ Malaysia Small Cap CAD I,NIM
^NQMY2000LMEUR,NASDAQ Malaysia Inds Large Mid,NIM
^NQMYMCJPYN,NASDAQ Malaysia Mid Cap JPY NTR,NIM
^NQMY5000LMJPYN,NASDAQ Malaysia Cnsmr Svcs Lg M,NIM
^NQMY2000LMEURN,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY5000AUDT,NASDAQ Malaysia Cnsmr Svcs AUD,NIM
^NQMY9000JPYN,NASDAQ Malaysia Tech JPY NTR In,NIM
^NQMY3000LMGBPT,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMY2000LMJPYT,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY3000LMMYR,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMY2000LMJPY,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY3000LMMYRT,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMY3000N,The NASDAQ Malaysia Consumer Go,NIM
^NQMYLCT,The NASDAQ Malaysia Large Cap I,NIM
^NQMYLCGBP,NASDAQ Malaysia Large Cap GBP I,NIM
^NQMYLMJPY,NASDAQ Malaysia Large Mid Cap J,NIM
^NQMY8000AUDT,NASDAQ Malaysia Financials AUD,NIM
^NQMY2000LMAUDT,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY9000GBP,NASDAQ Malaysia Tech GBP Index,NIM
^NQMY8000LMEURN,NASDAQ Malaysia Financials Lg M,NIM
^NQMY2000LMT,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY3000LMT,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMY8000JPY,NASDAQ Malaysia Financials JPY,NIM
^NQMY2000LMMYRT,NASDAQ Malaysia Inds Large Mid,NIM
^NQMY2000EURT,NASDAQ Malaysia Inds EUR TR Ind,NIM
^NQMY1000CAD,NASDAQ Malaysia Basic Matls CAD,NIM
^NQMY8000LMCAD,NASDAQ Malaysia Financials Lg M,NIM
^NQMY5000LMMYRN,NASDAQ Malaysia Cnsmr Svcs Lg M,NIM
^NQMY3000GBPN,NASDAQ Malaysia Cnsmr Goods GBP,NIM
^NQMY9000AUDN,NASDAQ Malaysia Tech AUD NTR In,NIM
^NQMY5000LMGBPN,NASDAQ Malaysia Cnsmr Svcs Lg M,NIM
^NQMY8000LMJPY,NASDAQ Malaysia Financials Lg M,NIM
^NQMY3000AUDT,NASDAQ Malaysia Cnsmr Goods AUD,NIM
^NQMYMCJPY,NASDAQ Malaysia Mid Cap JPY Ind,NIM
^NQMYSCEURT,NASDAQ Malaysia Small Cap EUR T,NIM
^NQMYLCN,The NASDAQ Malaysia Large Cap I,NIM
^NQMY5000EURN,NASDAQ Malaysia Cnsmr Svcs EUR,NIM
^NQMYCAD,NASDAQ Malaysia CAD Index,NIM
^NQMY2000EURN,NASDAQ Malaysia Inds EUR NTR In,NIM
^NQMYLMJPYN,NASDAQ Malaysia Large Mid Cap J,NIM
^NQMY2000CADN,NASDAQ Malaysia Inds CAD NTR In,NIM
^NQMY3000LMJPYN,NASDAQ Malaysia Cnsmr Goods Lg,NIM
^NQMYN,NASDQ MALAYSIA NTR IDX,NIM
^NQMY9000EUR,NASDAQ Malaysia Tech EUR Index,NIM
^NQMY3000JPYT,NASDAQ Malaysia Cnsmr Goods JPY,NIM
^NQMYSC,The NASDAQ Malaysia Small Cap I,NIM
^NQMYLCJPYT,NASDAQ Malaysia Large Cap JPY T,NIM
^NQMY8000LMEURT,NASDAQ Malaysia Financials Lg M,NIM
^NQMYSCJPY,NASDAQ Malaysia Small Cap JPY I,NIM
^NQMY5000GBPN,NASDAQ Malaysia Cnsmr Svcs GBP,NIM
399233.SZ,MANUFACT INDEX,SHZ
^SP500-402030,S&P 500 Capital Markets (Indust,SNP
^SP600-20303010,S&P 600 Marine (Sub Ind),SNP
^NQUSB2773JPY,NQ US Bnchmk Marine Transportat,NIM
^NQEMT,NASDAQ EMRNG MARKETS TR IDX,NIM
^SP400-203030,S&P 400 Marine (Industry),SNP
^SP400-402030,S&P 400 Capital Markets (Indust,SNP
^NQUSB2773GBP,NQ US Bnchmk Marine Transportat,NIM
^YHOH826,^YHOH826,None
^NQEMGBPT,NASDAQ Emerging Markets GBP TR,NIM
^SP400-20303010,S&P 400 Marine (Sub Ind),SNP
^NQUSB1000CADN,NQ US Bnchmk Basic Matls CAD NT,NIM
^NQDMMEA1000AUD,NASDAQ DM MEA Basic Matls AUD I,NIM
^NQES1000JPYT,NASDAQ Spain Basic Matls JPY TR,NIM
^NQDM1000LMEURT,NASDAQ DM Basic Matls Lg Md Cap,NIM
^NQES1000JPY,NASDAQ Spain Basic Matls JPY In,NIM
^NQEMEU1000EUR,NASDAQ EM Europe Basic Matls EU,NIM
^NQES1000GBP,NASDAQ Spain Basic Matls GBP In,NIM
^NQEURO1000AUD,NASDAQ Eurozone Basic Matls AUD,NIM
^NQEURO1000CAD,NASDAQ Eurozone Basic Matls CAD,NIM
5371.DE,TR MDAX IN TR EUR,GER
^NQMEASCEURN,NASDAQ MEA Small Cap EUR NTR In,NIM
^NQMEASCEURT,NASDAQ MEA Small Cap EUR TR Ind,NIM
^NQEMMEASC,The NASDAQ EM MEA Small Cap Ind,NIM
^NQMEA5300LMGBP,NASDAQ MEA Retail Large Mid Cap,NIM
^NQEMMEA2000EURT,NASDAQ EM MEA Inds EUR TR Index,NIM
^NQMEALMEURT,NASDAQ MEA Large Mid Cap EUR TR,NIM
^NQMEA8700LMEURT,NASDAQ MEA Financial Svcs Lg Md,NIM
^NQEMMEA6000GBP,NASDAQ EM MEA Telecom GBP Index,NIM
^NQMEA2000LMAUDN,NASDAQ MEA Inds Large Mid Cap A,NIM
^NQMEA8000LMCAD,NASDAQ MEA Financials Large Mid,NIM
^NQMEA5300LMT,NASDAQ MEA Retail Large Mid Cap,NIM
^NQEMMEA5000LMT,NASDAQ EM MEA Cnsmr Svcs Large,NIM
^NQMEA8000LMEUR,NASDAQ MEA Financials Large Mid,NIM
^NQMEA8700GBP,NASDAQ MEA Financial Svcs GBP I,NIM
^NQEMMEA8700JPYN,NASDAQ EM MEA Financial Svcs JP,NIM
^NQEMMEA9000JPYT,NASDAQ EM MEA Tech JPY TR Index,NIM
^NQEMMEA5300,The NASDAQ EM MEA Retail Indexe,NIM
^NQMEA2000LMCAD,NASDAQ MEA Inds Large Mid Cap C,NIM
^NQMEALMGBPT,NASDAQ MEA Large Mid Cap GBP TR,NIM
^NQEMMEASCJPY,NASDAQ EM MEA Small Cap JPY Ind,NIM
^NQMEA5300LMJPYN,NASDAQ MEA Retail Large Mid Cap,NIM
^NQEMMEA8000LM,NASDAQ EM MEA Financials Large,NIM
^NQEMMEALMT,NASDAQ EM MEA Large Mid Cap TR,NIM
^NQEMMEA8700GBP,NASDAQ EM MEA Financial Svcs GB,NIM
^NQMEA2000LMGBPN,NASDAQ MEA Inds Large Mid Cap G,NIM
^NQEMMEALMGBPN,NASDAQ EM MEA Large Mid Cap GBP,NIM
^NQEMMEALMCADN,NASDAQ EM MEA Large Mid Cap CAD,NIM
^NQMEA5000LMGBP,NASDAQ MEA Cnsmr Svcs Large Mid,NIM
^NQMEA5300LMJPY,NASDAQ MEA Retail Large Mid Cap,NIM
^NQMEA5300LMEURT,NASDAQ MEA Retail Large Mid Cap,NIM
^NQEMMEA5300EURN,NASDAQ EM MEA Retail EUR NTR In,NIM
^NQMEA8700GBPN,NASDAQ MEA Financial Svcs GBP N,NIM
^NQEMMEA5000JPY,NASDAQ EM MEA Cnsmr Svcs JPY In,NIM
^NQMEA2000CADT,NASDAQ MEA Inds CAD TR Index,NIM
^NQMEA8000LMAUDN,NASDAQ MEA Financials Large Mid,NIM
^NQMEA8000LMN,NASDAQ MEA Financials Large Mid,NIM
^NQMEA5000AUD,NASDAQ MEA Cnsmr Svcs AUD Index,NIM
^NQMEA5000T,The NASDAQ MEA Consumer Service,NIM
^NQEMMEA2700CADN,NASDAQ EM MEA Ind Goods & Svcs,NIM
^NQEMMEA5300GBPT,NASDAQ EM MEA Retail GBP TR Ind,NIM
^NQEMMEA5000LMCAD,NASDAQ EM MEA Cnsmr Svcs Lg Md,NIM
^NQEMMEAN,NASDAQ EM MEA Index,NIM
^NQMEA2700EURT,NASDAQ MEA Ind Goods & Svcs EUR,NIM
^NQEMMEA2700T,The NASDAQ EM MEA Industrial Go,NIM
^NQMEAMCCAD,NASDAQ MEA Mid Cap CAD Index,NIM
^NQMEA8000LMCADN,NASDAQ MEA Financials Large Mid,NIM
^NQMEAJPYN,NASDAQ MEA JPY NTR Index,NIM
^NQDMMEA2000N,The NASDAQ DM MEA Industrials I,NIM
^NQMEA6000EURT,NASDAQ MEA Telecom EUR TR Index,NIM
^NQEMMEA8000LMJPY,NASDAQ EM MEA Financials Lg Md,NIM
^NQEMMEAMCJPY,NASDAQ EM MEA Mid Cap JPY Index,NIM
^NQMEA5300LMGBPN,NASDAQ MEA Retail Large Mid Cap,NIM
^NQMEA2000GBPT,NASDAQ MEA Inds GBP TR Index,NIM
^NQMEA2000LMEURT,NASDAQ MEA Inds Large Mid Cap E,NIM
^NQEMMEA3000T,The NASDAQ EM MEA Consumer Good,NIM
^NQEMMEA5300JPY,NASDAQ EM MEA Retail JPY Index,NIM
^NQEMMEA5300GBPN,NASDAQ EM MEA Retail GBP NTR In,NIM
^NQEMMEA8700LMN,NASDAQ EM MEA Financial Svcs Lg,NIM
^NQMEA9000AUD,NASDAQ MEA Tech AUD Index,NIM
^NQMEASCGBPT,NASDAQ MEA Small Cap GBP TR Ind,NIM
^NQEMMEA2000GBP,NASDAQ EM MEA Inds GBP Index,NIM
^NQEMMEA8000CADN,NASDAQ EM MEA Financials CAD NT,NIM
^NQEMMEALMJPY,NASDAQ EM MEA Large Mid Cap JPY,NIM
^NQMEA3000LMT,NASDAQ MEA Cnsmr Goods Large Mi,NIM
^NQEMMEAGBP,NASDAQ EM MEA GBP Index,NIM
^NQMEA8000LMGBPT,NASDAQ MEA Financials Large Mid,NIM
^NQDMMEASCEURN,NASDAQ DM MEA Small Cap EUR NTR,NIM
^NQDMMEALMGBPN,NASDAQ DM MEA Large Mid Cap GBP,NIM
^NQDMMEAMCCADN,NASDAQ DM MEA Mid Cap CAD NTR I,NIM
^NQEMMEA5000GBP,NASDAQ EM MEA Cnsmr Svcs GBP In,NIM
^NQMEALMGBPN,NASDAQ MEA Large Mid Cap GBP NT,NIM
^NQMEA5000LMEURT,NASDAQ MEA Cnsmr Svcs Large Mid,NIM
^NQEMMEAMCAUD,NASDAQ EM MEA Mid Cap AUD Index,NIM
^NQEMMEA8700LMGBP,NASDAQ EM MEA Financial Svcs Lg,NIM
^NQMEA2700LMJPYN,NASDAQ MEA Ind Goods & Svcs Lg,NIM
^NQMEALCEURT,NASDAQ MEA Large Cap EUR TR Ind,NIM
^NQMEAMCGBPT,NASDAQ MEA Mid Cap GBP TR Index,NIM
^NQDMMEA9000JPYN,NASDAQ DM MEA Tech JPY NTR Inde,NIM
^NQEMMEALCN,The NASDAQ EM MEA Large Cap Ind,NIM
^NQEMMEASCAUD,NASDAQ EM MEA Small Cap AUD Ind,NIM
^NQMEALMAUDT,NASDAQ MEA Large Mid Cap AUD TR,NIM
^NQDMMEA8000EURT,NASDAQ DM MEA Financials EUR TR,NIM
^NQEMMEA9000JPY,NASDAQ EM MEA Tech JPY Index,NIM
^NQEMMEA2700JPYT,NASDAQ EM MEA Ind Goods & Svcs,NIM
^NQMEA3000CADN,NASDAQ MEA Cnsmr Goods CAD NTR,NIM
^NQEMMEALCCADT,NASDAQ EM MEA Large Cap CAD TR,NIM
^NQEMMEA8700LM,NASDAQ EM MEA Financial Svcs Lg,NIM
^NQDMMEA2000EURN,NASDAQ DM MEA Inds EUR NTR Inde,NIM
^NQMEALC,The NASDAQ MEA Large Cap Indexe,NIM
^NQEMMEA8700EURN,NASDAQ EM MEA Financial Svcs EU,NIM
^NQMEA2000N,The NASDAQ MEA Industrials Inde,NIM
^NQDMMEASCGBPT,NASDAQ DM MEA Small Cap GBP TR,NIM
^NQMEAMCAUD,NASDAQ MEA Mid Cap AUD Index,NIM
^NQEMMEA8700GBPT,NASDAQ EM MEA Financial Svcs GB,NIM
^NQMEA8000LMJPY,NASDAQ MEA Financials Large Mid,NIM
^NQMEA3000LMJPY,NASDAQ MEA Cnsmr Goods Large Mi,NIM
^NQMEA5300GBP,NASDAQ MEA Retail GBP Index,NIM
^NQEMMEALMGBP,NASDAQ EM MEA Large Mid Cap GBP,NIM
^NQMEA9000EURN,NASDAQ MEA Tech EUR NTR Index,NIM
^NQMEACADT,NASDAQ MEA CAD TR Index,NIM
^NQDMMEASCEURT,NASDAQ DM MEA Small Cap EUR TR,NIM
^NQMEA8000LMEURT,NASDAQ MEA Financials Large Mid,NIM
^NQMEA8700LMGBP,NASDAQ MEA Financial Svcs Lg Md,NIM
^NQMEA6000LMGBPT,NASDAQ MEA Telecom Large Mid Ca,NIM
^NQMEA2700AUDN,NASDAQ MEA Ind Goods & Svcs AUD,NIM
^NQMEA5000LMCAD,NASDAQ MEA Cnsmr Svcs Large Mid,NIM
^NQMEA5000LMEUR,NASDAQ MEA Cnsmr Svcs Large Mid,NIM
^NQMEA2700EUR,NASDAQ MEA Ind Goods & Svcs EUR,NIM
^NQEMMEA8700LMCAD,NASDAQ EM MEA Financial Svcs Lg,NIM
^NQEMMEA6000JPYT,NASDAQ EM MEA Telecom JPY TR In,NIM
^NQMEA9000CAD,NASDAQ MEA Tech CAD Index,NIM
^NQMEA5000LMAUD,NASDAQ MEA Cnsmr Svcs Large Mid,NIM
^NQMEA8000LMAUDT,NASDAQ MEA Financials Large Mid,NIM
^NQMEA2000LMAUD,NASDAQ MEA Inds Large Mid Cap A,NIM
^NQMEA8700AUD,NASDAQ MEA Financial Svcs AUD I,NIM
^NQEMMEA2000AUDN,NASDAQ EM MEA Inds AUD NTR Inde,NIM
^NQMEA2000AUDN,NASDAQ MEA Inds AUD NTR Index,NIM
^NQDMMEAMC,The NASDAQ DM MEA Mid Cap Index,NIM
^NQEMMEAAUDN,NASDAQ EM MEA AUD NTR Index,NIM
^NQEMMEA3000N,The NASDAQ EM MEA Consumer Good,NIM
^NQMEASC,The NASDAQ MEA Small Cap Indexe,NIM
^NQEMMEAMCGBP,NASDAQ EM MEA Mid Cap GBP Index,NIM
^NQMEASCCAD,NASDAQ MEA Small Cap CAD Index,NIM
^NQMEAMCCADN,NASDAQ MEA Mid Cap CAD NTR Inde,NIM
^NQEMMEACAD,NASDAQ EM MEA CAD Index,NIM
